,tileID,ratio_rep1,coverage_rep1,ratio_rep2,coverage_rep2,iscontrol,log_cov_rep1,log_cov_rep2
40,B7L85_gp3-033,1.0810848675929183,0.00031779258639307647,0.7271679818183858,0.0002786495634370737,no,-3.4978562384254697,-3.554941633020551
41,B7L85_gp3-034,0.9813642079202817,0.002299453013289344,1.1354882116274705,0.002466527636073713,no,-2.6383754603137515,-2.6079140141458597
42,B7L85_gp3-035,1.115334792860958,0.005898995625191585,1.1301716792857577,0.006409241691119222,no,-2.229221925911859,-2.1931933509560686
43,B7L85_gp3-036,0.8400698535097842,0.001788567489375792,0.9340412002879518,0.0019173752749957766,no,-2.7474946676422167,-2.717292877257908
44,B7L85_gp3-037,0.838061872239331,0.0005226319754797079,1.0410001355889213,0.0005921680388120974,no,-3.2818040229485765,-3.2275550365653003
45,B7L85_gp3-084,0.7159607253312678,0.0006585035212222949,0.8288785879315006,0.000773509010794427,no,-3.181441898388874,-3.1115346227331937
46,B7W91_gp1-120,0.9836576515195814,0.0010830994416924338,1.2137007280216694,0.0011509192512564029,no,-2.965331668032399,-2.938955145496143
47,B8,0.8421288144779987,0.004291838461180797,0.7495403124740466,0.004154793981305209,yes,-2.367356632637599,-2.381450506176036
48,B9,0.823211038337414,0.0020327532352483347,0.7215021138100599,0.001802924530511505,yes,-2.6919153390572603,-2.744022452239544
49,B920_gp01-065,1.0432525146117078,0.0026683809676416115,1.0073267580427798,0.00280673054108216,no,-2.5737521656351428,-2.551799279612936
50,B9L41_gp1-107,0.7909999936173023,0.0006336487106620222,1.0095807131384185,0.0007625712233828472,no,-3.198151444488975,-3.117719587420386
51,BBV81_gp3-161,0.7656608444305036,0.0010330280639113364,0.7544017845006613,0.0010303395741708148,no,-2.9858878799941464,-2.9870196190969214
