is_selected,tax_id,zscore
True,1001341,7.025859832763672
True,1003891,5.930124282836914
True,1010616,4.979951858520508
True,1016852,8.962747573852539
True,1016853,10.912771224975586
True,1016854,8.899202346801758
True,1016855,8.875561714172363
True,1016856,8.66342544555664
True,1016857,8.261646270751953
True,1030595,5.748683929443359
True,1031708,5.967721462249756
True,1032457,8.580802917480469
True,1034096,5.749524116516113
True,1046402,6.620589256286621
True,1046403,5.7196502685546875
True,1046574,5.92333984375
True,1048434,7.858355522155762
True,1051792,10.004570007324219
True,1072517,5.533060073852539
True,1072672,5.224826812744141
True,1080799,6.209354400634766
True,1081702,4.994124412536621
True,1133751,6.539447784423828
True,1168550,5.918931484222412
True,1176153,7.744406700134277
True,1177751,9.276588439941406
True,1177752,7.578724384307861
True,1177753,7.772547245025635
True,1188792,6.559808254241943
True,1188793,9.188430786132812
True,1198144,6.581487655639648
True,1198219,5.958904266357422
True,1200971,7.487187385559082
True,1211388,8.828581809997559
True,1211480,8.94106674194336
True,1213406,4.938549995422363
True,1218727,7.362064838409424
True,1220025,7.257015705108643
True,1221449,5.5702924728393555
True,1225069,5.189208984375
True,1231334,5.5717973709106445
True,1239452,8.14307689666748
True,1243178,8.487661361694336
True,1247115,5.813924789428711
True,1266993,5.309520721435547
True,1301220,9.286542892456055
True,1302848,6.270107269287109
True,1302850,7.894392490386963
True,1306546,6.985489368438721
True,1324128,6.3029985427856445
True,1367218,5.094526290893555
True,1381464,4.905948638916016
True,1383052,5.009835720062256
True,1392388,6.89055871963501
True,1400526,5.6767473220825195
True,1406816,9.076179504394531
True,1414644,8.73574447631836
True,1417304,6.945978164672852
True,1418029,6.423357009887695
True,1425363,5.701170921325684
True,1428189,7.682013034820557
True,1432563,7.1818413734436035
True,1432565,7.529539108276367
True,1453083,5.293684005737305
True,1459800,6.0218048095703125
True,1462681,5.475442409515381
True,1468454,8.427898406982422
True,1471299,8.700202941894531
True,1472425,6.579890727996826
True,1476485,7.601442813873291
True,1476909,9.926475524902344
True,1489312,6.238011360168457
True,1492296,6.21720027923584
True,1493829,7.482821941375732
True,1497848,6.5135955810546875
True,1505530,9.60889720916748
True,1507984,5.284883499145508
True,1512278,7.304710865020752
True,1513529,5.799716949462891
True,1514896,8.445075988769531
True,1543207,5.3259124755859375
True,1547577,5.359989166259766
True,1564903,7.235701560974121
True,1568974,5.070224761962891
True,1569055,5.372583389282227
True,1569056,5.409753322601318
True,1577997,8.034720420837402
True,1592930,6.936365604400635
True,1608257,6.7732768058776855
True,1619899,10.190195083618164
True,1667230,6.281645774841309
True,1679239,9.242170333862305
True,1688637,5.638152122497559
True,1692045,7.313961029052734
True,1702121,7.7325119972229
True,1711684,9.0169095993042
True,1711685,8.576292037963867
True,1719047,6.1572370529174805
True,1720595,7.295557975769043
True,1766828,9.828224182128906
True,1770265,7.320563793182373
True,1770618,6.378466606140137
True,1774276,6.304625988006592
True,1775456,7.5875115394592285
True,1775963,5.176906108856201
True,1776177,7.4505085945129395
True,1777016,7.907911777496338
True,1803898,4.969444274902344
True,1808970,8.788509368896484
True,1815581,5.490988731384277
True,1825924,8.616339683532715
True,1830242,7.5978312492370605
True,1848040,8.408817291259766
True,1853762,5.058943748474121
True,1856031,7.3988823890686035
True,1862127,5.849787712097168
True,1868472,5.5386061668396
True,1868659,7.155571460723877
True,1874886,4.925207138061523
True,1881013,7.169368743896484
True,1881630,5.279003143310547
True,1886606,5.190457344055176
True,1890365,7.758396625518799
True,1899219,4.954964637756348
True,1899566,5.247823715209961
True,1904884,4.935704231262207
True,1905830,8.036866188049316
True,1906317,7.355547904968262
True,1913024,8.555633544921875
True,1913125,7.284211158752441
True,1914900,5.266552925109863
True,1919062,5.7857184410095215
True,1921009,5.510431289672852
True,1923137,5.605572700500488
True,1925153,8.86186408996582
True,1940252,9.003993034362793
True,1955054,5.451828479766846
True,1955730,6.090662002563477
True,1959287,6.539626121520996
True,1960252,9.257486343383789
True,1960253,10.591070175170898
True,1960255,6.543702125549316
True,1960887,4.934859275817871
True,1963256,6.769679069519043
True,1963260,7.54345178604126
True,1965225,5.388197898864746
True,1965306,8.641637802124023
True,1965355,4.9984636306762695
True,1972716,8.139610290527344
True,1972994,6.370046138763428
True,1973265,9.947368621826172
True,1977392,5.457250595092773
True,1978413,5.319065093994141
True,1982660,7.183669567108154
True,1985699,7.412593841552734
True,1985968,4.906192779541016
True,1987360,9.669235229492188
True,1993907,6.978346347808838
True,2005044,5.812619209289551
True,2006498,6.339377403259277
True,2010319,5.618077754974365
True,2010326,6.697323799133301
True,2010332,5.000988960266113
True,2011125,9.25959587097168
True,2013968,6.535059452056885
True,2016034,5.910185813903809
True,2016426,6.013891220092773
True,2018312,6.490630626678467
True,2018313,7.794100761413574
True,2019445,5.777286052703857
True,2020286,6.049030303955078
True,2020956,11.329544067382812
True,2021667,5.195217609405518
True,2024724,6.936995029449463
True,2030909,6.58180046081543
True,2033633,9.683249473571777
True,2040662,5.50235652923584
True,2049944,7.99001932144165
True,2050583,6.685646057128906
True,2050589,5.487815856933594
True,2052838,5.345913887023926
True,2054409,6.411555767059326
True,2056878,7.4219069480896
True,2056879,8.333353996276855
True,2056880,5.843247413635254
True,2056881,5.503500938415527
True,2056882,7.921908855438232
True,2056883,6.309581279754639
True,2056885,7.6956682205200195
True,2057979,6.918337345123291
True,2058396,6.378207206726074
True,2060142,7.293102264404297
True,2060511,5.374738693237305
True,2070152,6.732306003570557
True,2074132,5.285959720611572
True,2093224,7.621221542358398
True,2093273,6.264406204223633
True,2093275,6.988831520080566
True,2093276,6.9647064208984375
True,2093496,6.146000862121582
True,2116736,7.642711639404297
True,2136283,7.620003700256348
True,2137858,5.506095886230469
True,2152660,10.560867309570312
True,2169693,10.137001037597656
True,2169727,6.181985855102539
True,2169728,8.63144302368164
True,2169732,5.807905197143555
True,2169736,6.421708106994629
True,2169739,6.2848734855651855
True,2169740,6.154049873352051
True,2169908,6.080014705657959
True,2169985,4.963351249694824
True,2169987,5.5534257888793945
True,2170100,8.295949935913086
True,2170101,6.075850963592529
True,2170132,8.342117309570312
True,2170240,5.917938232421875
True,2170538,5.459794044494629
True,2170544,6.3712310791015625
True,2172094,5.230478286743164
True,2175329,7.145450115203857
True,2184469,7.84760046005249
True,2185086,9.24531078338623
True,2200955,8.843595504760742
True,2201042,5.776293754577637
True,2202146,4.996636867523193
True,2212477,7.924239158630371
True,2219873,5.924457550048828
True,2248770,6.331915855407715
True,2267679,5.808145523071289
True,2268393,7.766890048980713
True,2283388,7.26816987991333
True,2283800,7.60705041885376
True,2291614,5.38496208190918
True,2293720,7.746198654174805
True,2294149,10.178659439086914
True,2303411,5.930414199829102
True,2303485,10.052541732788086
True,2306727,6.744576930999756
True,2316740,5.806989669799805
True,2338394,6.206801891326904
True,2338396,7.4845051765441895
True,2340808,5.910477638244629
True,2364291,5.893670558929443
True,2419797,5.764931678771973
True,2419804,6.629927635192871
True,2487100,5.768801689147949
True,2491019,6.540205955505371
True,2494552,8.339133262634277
True,2497337,8.873332977294922
True,2510428,6.3420820236206055
True,2518104,6.49088716506958
True,2528410,7.696560382843018
True,2560282,5.008172988891602
True,2560349,6.824123859405518
True,2560371,7.980921268463135
True,2560401,8.719995498657227
True,2560515,5.543848037719727
True,2560811,5.212039947509766
True,2560813,7.707577228546143
True,2562807,6.3101420402526855
True,2588671,7.347568988800049
True,2591696,6.858077049255371
True,2608606,6.519907474517822
True,2664236,5.655215263366699
True,2676436,8.417247772216797
True,2706523,6.3655500411987305
True,2730579,6.143946647644043
True,2731270,8.19925308227539
True,2734556,6.068092346191406
True,2908018,7.920193195343018
True,3051985,9.898855209350586
True,3052813,5.781724452972412
True,3158378,7.2349467277526855
True,3240217,5.657011032104492
True,3240745,7.222766399383545
True,3241188,9.120338439941406
